state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Subsurface,615 Stat. 107-110 (1894),Coal,400987,15,22,32,Grand,10,SCH,"LOTS 1(34.26), 2(34.28), 3(34.28), 4(34.30), S2 [ALL]",457.120000000000005
UT,Trust Lands Administration,Subsurface,616 Stat. 107-110 (1894),Coal,400988,15,22,33,Grand,10,SCH,"LOTS 1(34.57), 2(34.49), 3(34.39), 4(34.31), S2 [ALL]",457.759999999999991
UT,Trust Lands Administration,Subsurface,617 Stat. 107-110 (1894),Coal,401002,15,25,32,Grand,10,SCH,"LOTS 1(31.84), 2(31.97), 3(32.09), 4(32.22), S2 [ALL]",448.120000000000005
UT,Trust Lands Administration,Subsurface,618 Stat. 107-110 (1894),Coal,401003,15,25,36,Grand,10,SCH,"LOTS 1(29.99), 2(30.09), 3(30.19), 4(30.29), S2 [ALL]",440.560000000000002
UT,Trust Lands Administration,Subsurface,619 Stat. 107-110 (1894),Coal,401004,15,26,32,Grand,10,SCH,"LOTS 1(28.99), 2(29.13), 3(29.27), 4(29.41), S2 [ALL]",436.800000000000011
UT,Trust Lands Administration,Subsurface,620 Stat. 107-110 (1894),Coal,401237,16,18,32,Grand,10,SCH,"LOTS 1(46.02), 2(45.99), 3(45.95), 4(45.92), E2 [ALL]",503.879999999999995
UT,Trust Lands Administration,Subsurface,621 Stat. 107-110 (1894),Coal,401238,16,18,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,622 Stat. 107-110 (1894),Coal,401239,16,19,2,Grand,10,SCH,"LOTS 1(20.08), 2(20.22), 3(20.38), 4(20.52), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), 13(40.00), 14(40.00), 15(40.00), 16(40.00), 17(40.00), 18(40.00), 19(40.00), 20(40.00), S2 [ALL]",1041.200000000000045
UT,Trust Lands Administration,Subsurface,623 Stat. 107-110 (1894),Coal,401240,16,19,8,Grand,10,SCH,"SE4NW4, NE4SW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,624 Stat. 107-110 (1894),Coal,401241,16,19,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,625 Stat. 107-110 (1894),Coal,401242,16,19,18,Grand,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,626 Stat. 107-110 (1894),Coal,401243,16,19,26,Grand,10,SCH,"SW4NE4, SE4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,627 Stat. 107-110 (1894),Coal,401244,16,19,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,628 Stat. 107-110 (1894),Coal,401245,16,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,629 Stat. 107-110 (1894),Coal,401246,16,20,2,Grand,10,SCH,"LOTS 1(21.17), 2(21.21), 3(21.23), 4(21.27), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), 13(40.00), 14(40.00), 15(40.00), 16(40.00), 17(40.00), 18(40.00), 19(40.00), 20(40.00), S2 [ALL]",1044.880000000000109
UT,Trust Lands Administration,Subsurface,630 Stat. 107-110 (1894),Coal,401247,16,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,631 Stat. 107-110 (1894),Coal,401248,16,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,632 Stat. 107-110 (1894),Coal,401249,16,20,35,Grand,10,SCH,"S2SW4, N2SE4, SW4SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,633 Stat. 107-110 (1894),Coal,401250,16,20,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,634 Stat. 107-110 (1894),Coal,401254,16,21,4,Grand,10,SCH,"LOTS 1(40.74), 2(40.78), S2NE4, SE4 [LOTS AKA N2NE4]",321.519999999999982
UT,Trust Lands Administration,Subsurface,635 Stat. 107-110 (1894),Coal,401255,16,21,5,Grand,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,636 Stat. 107-110 (1894),Coal,401256,16,21,5,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,637 Stat. 107-110 (1894),Coal,401257,16,21,8,Grand,10,SCH,"NE4NE4, S2NE4, NW4SE4, S2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,638 Stat. 107-110 (1894),Coal,401258,16,21,8,Grand,10,SCH,"NW4NE4, NE4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,639 Stat. 107-110 (1894),Coal,401263,16,21,17,Grand,10,SCH,"W2NE4, SE4NE4, SE4",280.000000000000000
UT,Trust Lands Administration,Subsurface,640 Stat. 107-110 (1894),Coal,401510,17,17,2,Grand,10,SCH,"LOTS 1(40.23), 2(40.28), 3(40.34), 4(40.39), S2NW4, S2 [AKA N2N2]",561.240000000000009
UT,Trust Lands Administration,Subsurface,641 Stat. 107-110 (1894),Coal,401511,17,17,16,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,642 Stat. 107-110 (1894),Coal,401512,17,17,32,Grand,10,SCH,E2E2,160.000000000000000
UT,Trust Lands Administration,Subsurface,643 Stat. 107-110 (1894),Coal,401513,17,19,2,Grand,10,SCH,"LOTS 1(39.72), 2(39.62), 3(39.54), 4(39.44), S2N2, S2 [ALL]",638.320000000000050
UT,Trust Lands Administration,Subsurface,644 Stat. 107-110 (1894),Coal,401514,17,19,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,645 Stat. 107-110 (1894),Coal,401515,17,19,31,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,646 Stat. 107-110 (1894),Coal,401516,17,19,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,647 Stat. 107-110 (1894),Coal,401517,17,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,648 Stat. 107-110 (1894),Coal,401518,17,20,2,Grand,10,SCH,"LOTS 1(40.16), 2(40.08), 3(40.00), 4(39.92), S2N2, S2 [ALL]",640.159999999999968
UT,Trust Lands Administration,Subsurface,649 Stat. 107-110 (1894),Coal,401519,17,20,3,Grand,10,SCH,"LOT 2(39.93), N2SW4 [LOT AKA NW4NE4]",119.930000000000007
UT,Trust Lands Administration,Subsurface,650 Stat. 107-110 (1894),Coal,401520,17,20,3,Grand,10,SCH,LOT 1 [NE4NE4],39.890000000000001
UT,Trust Lands Administration,Subsurface,651 Stat. 107-110 (1894),Coal,401521,17,20,3,Grand,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,652 Stat. 107-110 (1894),Coal,401522,17,20,4,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,653 Stat. 107-110 (1894),Coal,401523,17,20,9,Grand,10,SCH,"E2NE4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,654 Stat. 107-110 (1894),Coal,401524,17,20,9,Grand,10,SCH,"SW4NE4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,655 Stat. 107-110 (1894),Coal,401530,17,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,656 Stat. 107-110 (1894),Coal,401531,17,20,19,Grand,10,SCH,E2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,657 Stat. 107-110 (1894),Coal,401532,17,20,20,Grand,10,SCH,"NE4NW4, SW4NW4, NW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,658 Stat. 107-110 (1894),Coal,401533,17,20,21,Grand,10,SCH,"E2NW4, W2SW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,659 Stat. 107-110 (1894),Coal,401540,17,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,660 Stat. 107-110 (1894),Coal,401547,17,21,6,Grand,10,SCH,"LOTS 4(26.98), 5(31.66), 6(47.47), 7(40.00), 8(40.00), 9(47.66), 10(47.51), 11(40.00) [AKA W2W2 OF THE FAR W2, W2W2]",321.279999999999973
UT,Trust Lands Administration,Subsurface,661 Stat. 107-110 (1894),Coal,401765,18,17,2,Grand,10,SCH,"LOTS 1(40.79), 2(40.72), 3(40.66), 4(40.59), S2N2, S2 [ALL]",642.759999999999991
UT,Trust Lands Administration,Subsurface,662 Stat. 107-110 (1894),Coal,401766,18,17,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,663 Stat. 107-110 (1894),Coal,401769,18,18,16,Grand,10,SCH,"LOTS 1(11.69), 2(9.28), 3(18.15), 4(16.75) [ALL]",55.869999999999997
UT,Trust Lands Administration,Subsurface,664 Stat. 107-110 (1894),Coal,401772,18,19,2,Grand,10,SCH,"LOTS 1(39.43), 2(39.49), 3(39.55), 4(39.61), S2N2, S2 [ALL]",638.080000000000041
UT,Trust Lands Administration,Subsurface,665 Stat. 107-110 (1894),Coal,401773,18,19,10,Grand,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,666 Stat. 107-110 (1894),Coal,401774,18,19,10,Grand,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,667 Stat. 107-110 (1894),Coal,401775,18,19,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,668 Stat. 107-110 (1894),Coal,401776,18,19,22,Grand,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,669 Stat. 107-110 (1894),Coal,401777,18,19,23,Grand,10,SCH,"S2NW4, NW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,670 Stat. 107-110 (1894),Coal,401778,18,19,24,Grand,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,671 Stat. 107-110 (1894),Coal,401779,18,19,25,Grand,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,672 Stat. 107-110 (1894),Coal,401781,18,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,673 Stat. 107-110 (1894),Coal,401785,18,20,6,Grand,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,674 Stat. 107-110 (1894),Coal,401793,18,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,675 Stat. 107-110 (1894),Coal,401794,18,20,18,Grand,10,SCH,"N2NE4, SW4NE4, SE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,676 Stat. 107-110 (1894),Coal,401795,18,20,18,Grand,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,677 Stat. 107-110 (1894),Coal,401796,18,20,19,Grand,10,SCH,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,678 Stat. 107-110 (1894),Coal,401807,18,20,28,Grand,10,SCH,"S2SW4, SE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,679 Stat. 107-110 (1894),Coal,401808,18,20,30,Grand,10,SCH,"LOTS 3(39.72), 4(39.78) [AKA W2SW4]",79.500000000000000
UT,Trust Lands Administration,Subsurface,680 Stat. 107-110 (1894),Coal,401809,18,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,681 Stat. 107-110 (1894),Coal,401811,18,20,33,Grand,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,682 Stat. 107-110 (1894),Coal,402050,19,19,2,Grand,10,SCH,"LOTS 1(16.71), 2(17.01), 3(17.31), 4(17.61), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), S2N2, S2 [ALL]",868.639999999999986
UT,Trust Lands Administration,Subsurface,683 Stat. 107-110 (1894),Coal,402063,19,20,15,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,684 Stat. 107-110 (1894),Coal,402064,19,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,685 Stat. 107-110 (1894),Coal,402065,19,20,21,Grand,10,SCH,"N2, NE4SW4, NW4SE4",400.000000000000000
UT,Trust Lands Administration,Subsurface,686 Stat. 107-110 (1894),Coal,404568,1,1,22,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,687 Stat. 107-110 (1894),Coal,404569,1,1,22,Uintah,10,SCH,"NW4NE4, N2NW4, SE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,688 Stat. 107-110 (1894),Coal,404570,1,1,22,Uintah,10,SCH,"S2NE4, N2SW4, SE4SW4, N2NE4SE4, NW4SE4",260.000000000000000
UT,Trust Lands Administration,Subsurface,689 Stat. 107-110 (1894),Coal,404571,1,1,22,Uintah,10,SCH,"S2NE4SE4, SE4SE4",60.000000000000000
UT,Trust Lands Administration,Subsurface,690 Stat. 107-110 (1894),Coal,404572,1,1,35,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,691 Stat. 107-110 (1894),Coal,404573,1,1,36,Uintah,12,UNIV,PART OF SW4 [METES & BOUNDS],108.000000000000000
UT,Trust Lands Administration,Subsurface,692 Stat. 107-110 (1894),Coal,404574,1,1,36,Uintah,12,UNIV,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,693 Stat. 107-110 (1894),Coal,404575,1,1,19,Duchesne,1,USU,"SE4NE4, NE4SW4, N2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,694 Stat. 107-110 (1894),Coal,404576,2,4,15,Duchesne,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,695 Stat. 107-110 (1894),Coal,404577,2,4,22,Duchesne,10,SCH,"NW4NE4, E2NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,696 Stat. 107-110 (1894),Coal,404578,1,1,12,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,697 Stat. 107-110 (1894),Coal,404579,1,1,15,Duchesne,6,NS,"NW4SW4, SW4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,698 Stat. 107-110 (1894),Coal,404580,1,1,18,Duchesne,10,SCH,"LOTS 1(40.32), 2(40.32), 3(40.50), E2NW4, NE4SW4, W2SE4, PART OF N2N2SW4SW4 [METES & BOUNDS] [AKA W2NW4, NW4SW4]",323.139999999999986
UT,Trust Lands Administration,Subsurface,699 Stat. 107-110 (1894),Coal,404581,1,1,19,Duchesne,10,SCH,"W2SE4, SW4NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,700 Stat. 107-110 (1894),Coal,404582,1,1,35,Uintah,10,SCH,"S2NE4, N2SE4, SE4SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,701 Stat. 107-110 (1894),Coal,404583,1,1,35,Uintah,12,UNIV,E2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,702 Stat. 107-110 (1894),Coal,404584,1,2,10,Duchesne,5,MH,"SW4NE4, E2NW4, SW4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,703 Stat. 107-110 (1894),Coal,404585,1,2,10,Duchesne,10,SCH,"SE4NE4, NE4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,704 Stat. 107-110 (1894),Coal,404586,1,2,11,Duchesne,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,705 Stat. 107-110 (1894),Coal,404587,1,2,22,Duchesne,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,706 Stat. 107-110 (1894),Coal,404588,1,2,23,Duchesne,10,SCH,"NE4SW4, PART OF SE4SW4, NW4SE4 [METES & BOUNDS]",115.000000000000000
UT,Trust Lands Administration,Subsurface,707 Stat. 107-110 (1894),Coal,404589,1,2,24,Duchesne,5,MH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,708 Stat. 107-110 (1894),Coal,404590,1,2,27,Duchesne,1,USU,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,709 Stat. 107-110 (1894),Coal,404591,1,2,27,Duchesne,10,SCH,PART OF N2NE4 [METES & BOUNDS],76.000000000000000
UT,Trust Lands Administration,Subsurface,710 Stat. 107-110 (1894),Coal,404592,1,2,35,Duchesne,8,SYDC,E2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,711 Stat. 107-110 (1894),Coal,404593,1,2,35,Duchesne,11,SM,N2S2,160.000000000000000
UT,Trust Lands Administration,Subsurface,712 Stat. 107-110 (1894),Coal,404594,1,3,8,Duchesne,12,UNIV,"SW4NE4, PART OF NE4SW4 [METES & BOUNDS]",77.000000000000000
UT,Trust Lands Administration,Subsurface,713 Stat. 107-110 (1894),Coal,404595,1,4,3,Duchesne,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,714 Stat. 107-110 (1894),Coal,404596,1,4,3,Duchesne,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,715 Stat. 107-110 (1894),Coal,404597,1,4,7,Duchesne,10,SCH,"LOTS 1(36.60), 2(36.36) [AKA W2NW4]",72.959999999999994
UT,Trust Lands Administration,Subsurface,716 Stat. 107-110 (1894),Coal,404598,1,4,17,Duchesne,10,SCH,W2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,717 Stat. 107-110 (1894),Coal,404599,1,4,18,Duchesne,4,IB,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,718 Stat. 107-110 (1894),Coal,404600,1,4,19,Duchesne,4,IB,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,719 Stat. 107-110 (1894),Coal,404601,1,4,20,Duchesne,10,SCH,"E2SW4, W2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,720 Stat. 107-110 (1894),Coal,404602,1,4,30,Duchesne,10,SCH,"LOTS 1(36.81), 2(36.86), SE4NW4 [LOTS AKA W2NW4]",113.670000000000002
UT,Trust Lands Administration,Subsurface,721 Stat. 107-110 (1894),Coal,404603,1,4,31,Duchesne,10,SCH,"N2NE4, NE4NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,722 Stat. 107-110 (1894),Coal,404604,1,4,33,Duchesne,10,SCH,"SW4NE4, SE4NW4, NE4SW4, NW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,723 Stat. 107-110 (1894),Coal,404605,1,5,10,Duchesne,3,USH,W2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,724 Stat. 107-110 (1894),Coal,404606,1,5,12,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,725 Stat. 107-110 (1894),Coal,404607,1,5,23,Duchesne,12,UNIV,E2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,726 Stat. 107-110 (1894),Coal,404608,1,5,25,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,727 Stat. 107-110 (1894),Coal,404609,1,7,32,Duchesne,4,IB,"PART OF SE4NW4, PART OF NE4SW4 [METES & BOUNDS]",58.000000000000000
UT,Trust Lands Administration,Subsurface,728 Stat. 107-110 (1894),Coal,404610,2,1,2,Uintah,4,IB,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,729 Stat. 107-110 (1894),Coal,404611,2,1,2,Uintah,4,IB,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,730 Stat. 107-110 (1894),Coal,404612,2,1,3,Duchesne,2,DEAF,"LOTS 3(40.82), 4(40.99), S2NW4 [LOTS AKA N2NW4]",161.810000000000002
UT,Trust Lands Administration,Subsurface,731 Stat. 107-110 (1894),Coal,404613,2,1,3,Duchesne,3,USH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,732 Stat. 107-110 (1894),Coal,404614,2,1,3,Duchesne,12,UNIV,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,733 Stat. 107-110 (1894),Coal,404615,2,1,5,Duchesne,3,USH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,734 Stat. 107-110 (1894),Coal,404616,2,1,6,Duchesne,4,IB,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,735 Stat. 107-110 (1894),Coal,404617,2,1,7,Duchesne,4,IB,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,736 Stat. 107-110 (1894),Coal,404618,2,1,7,Duchesne,6,NS,"N2SE4, NE4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,737 Stat. 107-110 (1894),Coal,404619,2,1,8,Duchesne,3,USH,"E2NE4, NE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,738 Stat. 107-110 (1894),Coal,404620,2,1,9,Duchesne,7,PB,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,739 Stat. 107-110 (1894),Coal,404621,2,1,10,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,740 Stat. 107-110 (1894),Coal,404622,2,1,10,Duchesne,12,UNIV,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,741 Stat. 107-110 (1894),Coal,404623,2,1,10,Uintah,1,USU,E2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,742 Stat. 107-110 (1894),Coal,404624,2,1,10,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,743 Stat. 107-110 (1894),Coal,404625,2,1,11,Uintah,1,USU,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,744 Stat. 107-110 (1894),Coal,404626,2,1,11,Uintah,6,NS,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,745 Stat. 107-110 (1894),Coal,404627,2,1,12,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,746 Stat. 107-110 (1894),Coal,404628,2,1,14,Uintah,12,UNIV,"E2NE4NW4, S2S2SW4NW4, PART OF SW4NW4, SE4NW4 [METES & BOUNDS]",94.000000000000000
UT,Trust Lands Administration,Subsurface,747 Stat. 107-110 (1894),Coal,404629,2,1,16,Duchesne,10,SCH,PART OF SW4 [LESS 11 ACRES - METES & BOUNDS],149.000000000000000
UT,Trust Lands Administration,Subsurface,748 Stat. 107-110 (1894),Coal,404630,2,1,16,Duchesne,10,SCH,N2N2NE4SW4 [METES & BOUNDS],10.000000000000000
UT,Trust Lands Administration,Subsurface,749 Stat. 107-110 (1894),Coal,404631,2,1,17,Duchesne,10,SCH,"PART OF SE4NE4, PART OF NE4SE4 [METES & BOUNDS]",77.000000000000000
UT,Trust Lands Administration,Subsurface,750 Stat. 107-110 (1894),Coal,404632,2,1,17,Duchesne,11,SM,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,751 Stat. 107-110 (1894),Coal,404633,2,1,17,Duchesne,12,UNIV,PART OF SE4SW4 [METES & BOUNDS],39.000000000000000
UT,Trust Lands Administration,Subsurface,752 Stat. 107-110 (1894),Coal,404634,2,1,18,Duchesne,1,USU,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,753 Stat. 107-110 (1894),Coal,404635,2,1,19,Duchesne,1,USU,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,754 Stat. 107-110 (1894),Coal,404636,2,1,19,Duchesne,3,USH,"LOTS 3(39.37), 4(39.38), E2SW4 [LOTS AKA W2SW4]",158.750000000000000
UT,Trust Lands Administration,Subsurface,755 Stat. 107-110 (1894),Coal,404637,2,1,19,Duchesne,10,SCH,PART OF W2W2NW4 [METES & BOUNDS],52.159999999999997
UT,Trust Lands Administration,Subsurface,756 Stat. 107-110 (1894),Coal,404638,2,1,19,Duchesne,10,SCH,"E2NW4, PART OF E2W2NW4 [METES & BOUNDS]",106.670000000000002
UT,Trust Lands Administration,Subsurface,757 Stat. 107-110 (1894),Coal,404639,2,1,20,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,758 Stat. 107-110 (1894),Coal,404640,2,1,21,Duchesne,10,SCH,PART OF NE4NW4 [LESS METES & BOUNDS],20.190000000000001
UT,Trust Lands Administration,Subsurface,759 Stat. 107-110 (1894),Coal,404641,2,1,22,Duchesne,9,RES,"PART OF S2N2SW4, PART OF N2N2S2SW4, PART OF SW4SE4SW4SW4 [METES & BOUNDS]",31.920000000000002
UT,Trust Lands Administration,Subsurface,760 Stat. 107-110 (1894),Coal,404642,2,1,22,Duchesne,9,RES,PART OF N2N2SW4 [METES & BOUNDS],26.250000000000000
UT,Trust Lands Administration,Subsurface,761 Stat. 107-110 (1894),Coal,404643,2,1,22,Duchesne,9,RES,PART OF S2SW4 [METES & BOUNDS] [MINERALS BELOW 400 FEET],46.829999999999998
UT,Trust Lands Administration,Subsurface,762 Stat. 107-110 (1894),Coal,404644,2,1,24,Uintah,8,SYDC,E2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,763 Stat. 107-110 (1894),Coal,404645,2,1,24,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,764 Stat. 107-110 (1894),Coal,404646,2,1,27,Duchesne,10,SCH,"PART NW4SW4, SE4SW4 [METES & BOUNDS]",78.890000000000001
UT,Trust Lands Administration,Subsurface,765 Stat. 107-110 (1894),Coal,404647,2,1,28,Duchesne,10,SCH,"PART NE4, PART N2N2SE4 [METES & BOUNDS]",141.500000000000000
UT,Trust Lands Administration,Subsurface,766 Stat. 107-110 (1894),Coal,404648,2,1,28,Duchesne,12,UNIV,PART SE4 [METES & BOUNDS],141.500000000000000
UT,Trust Lands Administration,Subsurface,767 Stat. 107-110 (1894),Coal,404649,2,1,32,Duchesne,12,UNIV,PART OF S2NW4 [METES & BOUNDS],79.000000000000000
UT,Trust Lands Administration,Subsurface,768 Stat. 107-110 (1894),Coal,404650,2,1,33,Duchesne,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,769 Stat. 107-110 (1894),Coal,404651,2,1,34,Duchesne,10,SCH,"N2SW4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,770 Stat. 107-110 (1894),Coal,404652,2,1,34,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,771 Stat. 107-110 (1894),Coal,404653,2,1,34,Duchesne,10,SCH,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,772 Stat. 107-110 (1894),Coal,404654,2,1,34,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,773 Stat. 107-110 (1894),Coal,404655,2,1,34,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,774 Stat. 107-110 (1894),Coal,404656,2,1,34,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,775 Stat. 107-110 (1894),Coal,404657,2,1,36,Uintah,2,DEAF,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,776 Stat. 107-110 (1894),Coal,404658,2,1,36,Uintah,2,DEAF,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,777 Stat. 107-110 (1894),Coal,404659,2,2,1,Duchesne,10,SCH,"LOT 4(40.08), SW4NW4, SW4, W2SE4 [LOT AKA NW4NW4]",320.769999999999982
UT,Trust Lands Administration,Subsurface,778 Stat. 107-110 (1894),Coal,404660,2,2,13,Duchesne,1,USU,M&B IN S2SE4,53.329999999999998
