OBJECTID,PARCELID,GISACRES,L_ACRES,OWNERTYPE,SUB_ENDOWM,SUB_ENDO_1,SURMIN,RESTRICTIO,RESTRICT_1,created_us,created_da,last_edite,last_edi_1,SHAPE.STAr,SHAPE.STLe,GlobalID
1087331,PN24234,161.180000000000007,160.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,652287.412951405043714,4041.253211013232431,{CE2F7137-423D-41E5-9BE0-76AFB4DDA74D}
1087334,PN24240,40.939999999999998,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,165662.305126710009063,1628.066944620670256,{018EAB0D-2099-4AA7-997A-CB5C3DCDC658}
1087335,PN24241,81.819999999999993,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,331098.036834799975622,2440.868041184241520,{666F3EF8-8820-4039-BF5B-B21CC501D41A}
1087336,PN24242,79.730000000000004,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,322644.830306985008065,2407.135653923412974,{015B9F76-F43F-4481-B146-478B2525FAC8}
1087337,PN24243,80.150000000000006,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,324347.347550010017585,2416.182638632524686,{C3D0915C-96FC-48C7-9233-AA297EF3A3A0}
1087338,PN24244,40.259999999999998,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162924.654573675012216,1614.572547595327023,{E89D22EF-CF9D-4F69-B2A7-AB017E01D258}
1087339,PN24245,40.210000000000001,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162739.183188539987896,1613.648127052515747,{B0D9B8A4-D7E5-40CC-AF86-9DFB748E313F}
1087349,PN24304,39.969999999999999,40.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,161772.852563660009764,1608.866392269395647,{6F17E511-E463-4C9D-9A54-9876538D26C1}
1087350,PN24322,39.310000000000002,40.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,159066.806134590005968,1595.350350255018384,{18813110-8600-4856-A4DA-3D04F5C4305D}
1087387,PN25174,32.899999999999999,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,133156.869917230011197,2233.497566575717883,{E9889CFE-38CD-482D-8645-CE579A2C226D}
1087389,PN25182,0.190000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,749.086031475000027,148.149525048719937,{9EB8D3B7-5456-4C2B-89A2-B158778B99A2}
1087406,PN24290,177.810000000000002,175.439999999999998,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,719594.545408045058139,4814.560742065311388,{9D2F3DFA-FD33-473D-8607-E8C2272D39D7}
1087407,PN24291,20.340000000000000,20.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,82303.191965520003578,1217.868239571811728,{79CEC5EA-4B00-4EC3-A728-1FD218725273}
1087408,PN24292,80.780000000000001,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326897.695871134987101,2428.506350710130846,{07CD83C6-8ACF-4164-8D00-D05855EA6D29}
1087409,PN24293,201.389999999999986,200.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,814979.819300245027989,4850.782282528753967,{9596F7ED-0183-46A7-B759-9461063BDF2A}
1087410,PN24296,60.310000000000002,60.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,244057.640734649961814,2016.664179861444609,{19509913-BDA5-429D-A354-90EC07FC92A3}
1087413,PN24305,200.539999999999992,200.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,811551.002313539967872,4832.019738536367186,{0EA16A15-1EDD-494F-83F4-33C408F74E33}
1087414,PN24307,30.390000000000001,31.039999999999999,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,122979.850476385006914,1474.395423498188393,{4B3704DD-01DC-4D6B-989A-7398725E3EEA}
1087415,PN24308,121.489999999999995,120.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,491669.920155115018133,3243.180605393435599,{BAA00EC2-3A02-4376-90C6-0A970FB669AD}
1087416,PN24312,161.199999999999989,160.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,652354.514108235016465,4044.297483006545008,{354C00F2-839C-46B1-B874-9EFAF12B6EFD}
1087417,PN24313,201.439999999999998,200.319999999999993,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,815203.808239119942300,4843.872741363577006,{39514546-AFE4-460F-A0F6-453809BDA2F7}
1087418,PN24318,141.710000000000008,140.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,573496.436902199988253,3659.813098705543780,{71432F7D-754E-4B9C-92BF-7510D0A22B25}
1087419,PN24319,80.829999999999998,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,327106.292206355021335,2828.058654078211021,{CCD9E8BD-B34C-4129-A6AE-36B9A09CEECC}
1087421,PN24321,159.750000000000000,160.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,646475.903089929954149,3216.312928548508808,{E6E54C6A-1C1F-4DCB-9582-C7DD56E9864C}
1087422,PN24323,79.689999999999998,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,322480.620234004978556,2399.382778416972087,{89FEA0B1-62E7-404F-A74D-7003CACDE871}
1087423,PN24324,299.170000000000016,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1210697.158593774773180,5060.462274650254585,{646C2C57-194A-4902-95C5-CA2F4F715C02}
1087424,PN24326,198.740000000000009,197.919999999999987,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,804293.732629360049032,4787.580510810144006,{46940326-755E-45E8-A760-0193950C8844}
1087484,PN24444,121.299999999999997,120.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,490869.017507924989332,3235.798205828033133,{CE6F8C23-8B11-450A-AB52-E86D5DE50C6A}
1087485,PN24447,23.100000000000001,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,93472.996993074993952,1412.528673634625648,{5D5409EF-173B-43E5-8EC4-1F263A94BDF0}
1087486,PN24448,124.420000000000002,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,503514.963915335014462,3555.246250958729433,{6B1C61BE-F16E-438F-9B61-F1A76C35448D}
1087510,PN24505,40.159999999999997,40.000000000000000,Beneficiary: IDL Endowment,"3",100.00% Charitable Institute,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162540.004989254986867,1612.661517554162174,{ED505A7C-8517-46C2-B22E-EA4E5E67C96A}
1087565,PN24609,0.590000000000000,0.290000000000000,Beneficiary: IDL Endowment,"10",100.00% General Fund,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2380.105178845000410,371.748231341657970,{AB6E921C-3515-4E1C-A880-3FED18C272A3}
1087567,PN24615,6.460000000000000,,Beneficiary: IDL Endowment,"10",General Fund,"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,26124.709264065000752,1081.453748761532324,{B3E2540A-5526-444E-91E2-C070F6D7B754}
1087568,PN24616,7.860000000000000,,Beneficiary: IDL Endowment,"10",General Fund,"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,31795.321601144998567,1839.700889990109999,{D9A2687B-CE99-418E-9E13-1A2A5016BF14}
1087573,PN24630,0.340000000000000,0.330000000000000,Beneficiary: IDL Endowment,"11",100.00% Forest Purposes (Dept. of Forestry),"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1375.270410070000025,150.070400043251766,{D5ECAEB5-68E1-461A-9BC2-A526A78BEAF1}
1087579,PN24641,155.300000000000011,160.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,628468.134009910048917,3954.095585384231981,{539113AC-955F-4BED-95F3-6CCAB7A6B019}
1087580,PN24644,6.290000000000000,6.500000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,25461.222267270000884,956.617399580513279,{2122A48A-47D3-4E0D-86F1-F593ACB8CEF8}
1087582,PN24651,40.329999999999998,40.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,163202.803271734970622,1615.959041800239447,{3822CC17-A6DF-486E-A441-E73C93F1D8F2}
1087583,PN24652,160.729999999999990,160.050000000000011,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,650440.835177305038087,4031.420366607540927,{B87F1E0B-AA63-478B-8CEC-1B5905FF7984}
1087584,PN24653,161.009999999999991,160.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,651596.562018890050240,4041.051717827942866,{36AD7D8D-2096-4FFF-B17C-309974CDFE91}
1087586,PN24659,24.399999999999999,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,98728.442127995003830,1743.060195378250228,{B598839E-C55D-4566-A128-EB0FA48AA376}
1087587,PN24662,29.500000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,119363.937424464995274,1617.273654209434881,{17C3502F-CFEF-4888-8E24-6E9EF62414A9}
1087588,PN24663,0.160000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,639.076732300000003,348.542344102918150,{4077C307-6855-4157-9870-54DBD9A60A87}
1087589,PN24665,8.640000000000002,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,34977.206026740001107,796.817896004893669,{3503478D-FBE1-45D2-8C39-2B5F6BE4B5A8}
1087590,PN24668,33.759999999999998,34.689999999999998,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,136631.120897719985805,1501.919275928955813,{5C02E254-9EA7-40B7-943E-EF0893F3E8C1}
1087591,PN24669,0.240000000000000,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,984.395535054999982,184.200353313036487,{E1EFD2BF-B93B-41CE-88FB-2E0F2F13CB2B}
1087592,PN24670,1.590000000000000,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,6441.452307999999903,483.733420694283382,{50F72BEA-A67C-4C9A-A530-4EDA73A74580}
1087593,PN24671,4.460000000000000,,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,18039.840223980001610,580.173500954206474,{A75B48C8-621E-49AD-BB81-EDC79239BF72}
1087594,PN24674,70.689999999999998,72.500000000000000,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,286087.358263504982460,2221.044272248536345,{743871C2-8BE6-499F-AD71-9B9265920ABB}
1087608,PN24697,8.670000000000000,8.440000000000000,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,35069.508627554998384,1111.877464418724003,{195E5FA3-1E98-4CE5-A865-7CF2602CAF0D}
1088105,PN25435,79.890000000000001,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,323297.617137100023683,2418.241891595625930,{B4747268-5C6E-49E1-9CF5-E511E91D0D1D}
1088310,PN25584,337.939999999999998,510.389999999999986,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1367580.924506379989907,6271.715259341953242,{FD61F58A-661C-40F9-9326-751E08A8933D}
1088311,PN25585,163.599999999999994,510.389999999999986,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,662062.882177195046097,4162.414623680801014,{D75B7D0C-3ADB-4E99-A3AA-9E38C2EA782F}
1088527,PN21417,1.290000000000000,172.949999999999989,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,5223.435002199999872,865.294834520400968,{1B3BC76F-7886-45C0-91C2-D8DD2442EFA0}
1088664,PN25957,13.890000000000001,,Beneficiary: IDL Endowment,"11",100.00% Forest Purposes (Dept. of Forestry),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,56206.765629820001777,1131.016267891205644,{67415006-1F8B-4E41-9CAE-5D13399930BB}
1072643,PN9299,641.320000000000050,640.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2595358.800958099775016,6444.085476610335718,{C6969E54-F470-4FC0-988D-57E92A130777}
1072755,PN9425,646.809999999999945,640.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2617538.966873310040683,6471.258156418347426,{C9983200-CBD0-465B-A4D4-740933FBF20D}
1072791,PN9461,137.750000000000000,138.280000000000001,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,557447.182526819990017,3935.350226814850430,{1AEFDA08-A890-43A7-A831-B5968629C499}
1073602,PN9485,146.550000000000011,146.719999999999999,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,593088.838658305001445,3954.513455722464641,{68CAA0E2-0081-4E4D-8DE9-A034A5B61DF7}
